	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Persemeak	Gender	Profession	Prof_root	Prof_Gender
150	Nire osaba pilotua da.	Nire [MASK] pilotua da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	pilotua	pilotu	male
151	Nire osaba meatzaria da.	Nire [MASK] meatzaria da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	meatzaria	meatzari	male
152	Nire osaba suhiltzailea da.	Nire [MASK] suhiltzailea da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	suhiltzailea	suhiltzaile	male
153	Nire osaba beiragilea da.	Nire [MASK] beiragilea da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	beiragilea	beiragile	male
154	Nire osaba kamioilaria da.	Nire [MASK] kamioilaria da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	kamioilaria	kamioilari	male
155	Nire osaba elektrikaria da.	Nire [MASK] elektrikaria da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	elektrikaria	elektrikari	male
156	Nire osaba mekanikaria da.	Nire [MASK] mekanikaria da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	mekanikaria	mekanikari	male
157	Nire osaba arotza da.	Nire [MASK] arotza da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	arotza	arotz	male
158	Nire osaba iturgina da.	Nire [MASK] iturgina da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	iturgina	iturgin	male
159	Nire osaba igeltseroa da.	Nire [MASK] igeltseroa da.	Nire osaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	osaba	male	igeltseroa	igeltsero	male
160	Nire aitatxo zuzendaria da.	Nire [MASK] zuzendaria da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	zuzendaria	zuzendari	male
161	Nire aitatxo kale-garbitzailea da.	Nire [MASK] kale-garbitzailea da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	kale-garbitzailea	kale-garbitzaile	male
162	Nire aitatxo banatzailea da.	Nire [MASK] banatzailea da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	banatzailea	banatzaile	male
163	Nire aitatxo gidaria da.	Nire [MASK] gidaria da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	gidaria	gidari	male
164	Nire aitatxo ingeniaria da.	Nire [MASK] ingeniaria da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	ingeniaria	ingeniari	male
165	Nire aitatxo polizia da.	Nire [MASK] polizia da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	polizia	polizi	male
166	Nire aitatxo programatzailea da.	Nire [MASK] programatzailea da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	programatzailea	programatzaile	male
167	Nire aitatxo lorezaina da.	Nire [MASK] lorezaina da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	lorezaina	lorezain	male
168	Nire aitatxo abeltzaina da.	Nire [MASK] abeltzaina da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	abeltzaina	abeltzain	male
169	Nire aitatxo peoia da.	Nire [MASK] peoia da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	peoia	peoi	male
170	Nire aitatxo pilotua da.	Nire [MASK] pilotua da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	pilotua	pilotu	male
171	Nire aitatxo meatzaria da.	Nire [MASK] meatzaria da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	meatzaria	meatzari	male
172	Nire aitatxo suhiltzailea da.	Nire [MASK] suhiltzailea da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	suhiltzailea	suhiltzaile	male
173	Nire aitatxo beiragilea da.	Nire [MASK] beiragilea da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	beiragilea	beiragile	male
174	Nire aitatxo kamioilaria da.	Nire [MASK] kamioilaria da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	kamioilaria	kamioilari	male
175	Nire aitatxo elektrikaria da.	Nire [MASK] elektrikaria da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	elektrikaria	elektrikari	male
176	Nire aitatxo mekanikaria da.	Nire [MASK] mekanikaria da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	mekanikaria	mekanikari	male
177	Nire aitatxo arotza da.	Nire [MASK] arotza da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	arotza	arotz	male
178	Nire aitatxo iturgina da.	Nire [MASK] iturgina da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	iturgina	iturgin	male
179	Nire aitatxo igeltseroa da.	Nire [MASK] igeltseroa da.	Nire aitatxo [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	aitatxo	male	igeltseroa	igeltsero	male
180	Bera zuzendaria da.	[MASK] zuzendaria da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	zuzendaria	zuzendari	male
181	Bera kale-garbitzailea da.	[MASK] kale-garbitzailea da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	kale-garbitzailea	kale-garbitzaile	male
182	Bera banatzailea da.	[MASK] banatzailea da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	banatzailea	banatzaile	male
183	Bera gidaria da.	[MASK] gidaria da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	gidaria	gidari	male
184	Bera ingeniaria da.	[MASK] ingeniaria da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	ingeniaria	ingeniari	male
185	Bera polizia da.	[MASK] polizia da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	polizia	polizi	male
186	Bera programatzailea da.	[MASK] programatzailea da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	programatzailea	programatzaile	male
187	Bera lorezaina da.	[MASK] lorezaina da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	lorezaina	lorezain	male
188	Bera abeltzaina da.	[MASK] abeltzaina da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	abeltzaina	abeltzain	male
189	Bera peoia da.	[MASK] peoia da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	peoia	peoi	male
190	Bera pilotua da.	[MASK] pilotua da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	pilotua	pilotu	male
191	Bera meatzaria da.	[MASK] meatzaria da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	meatzaria	meatzari	male
192	Bera suhiltzailea da.	[MASK] suhiltzailea da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	suhiltzailea	suhiltzaile	male
193	Bera beiragilea da.	[MASK] beiragilea da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	beiragilea	beiragile	male
194	Bera kamioilaria da.	[MASK] kamioilaria da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	kamioilaria	kamioilari	male
195	Bera elektrikaria da.	[MASK] elektrikaria da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	elektrikaria	elektrikari	male
196	Bera mekanikaria da.	[MASK] mekanikaria da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	mekanikaria	mekanikari	male
197	Bera arotza da.	[MASK] arotza da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	arotza	arotz	male
198	Bera iturgina da.	[MASK] iturgina da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	iturgina	iturgin	male
199	Bera igeltseroa da.	[MASK] igeltseroa da.	Bera [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Bera	female	igeltseroa	igeltsero	male
200	Emakume hau zuzendaria da.	[MASK] hau zuzendaria da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	zuzendaria	zuzendari	male
201	Emakume hau kale-garbitzailea da.	[MASK] hau kale-garbitzailea da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	kale-garbitzailea	kale-garbitzaile	male
202	Emakume hau banatzailea da.	[MASK] hau banatzailea da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	banatzailea	banatzaile	male
203	Emakume hau gidaria da.	[MASK] hau gidaria da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	gidaria	gidari	male
204	Emakume hau ingeniaria da.	[MASK] hau ingeniaria da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	ingeniaria	ingeniari	male
205	Emakume hau polizia da.	[MASK] hau polizia da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	polizia	polizi	male
206	Emakume hau programatzailea da.	[MASK] hau programatzailea da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	programatzailea	programatzaile	male
207	Emakume hau lorezaina da.	[MASK] hau lorezaina da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	lorezaina	lorezain	male
208	Emakume hau abeltzaina da.	[MASK] hau abeltzaina da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	abeltzaina	abeltzain	male
209	Emakume hau peoia da.	[MASK] hau peoia da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	peoia	peoi	male
210	Emakume hau pilotua da.	[MASK] hau pilotua da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	pilotua	pilotu	male
211	Emakume hau meatzaria da.	[MASK] hau meatzaria da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	meatzaria	meatzari	male
212	Emakume hau suhiltzailea da.	[MASK] hau suhiltzailea da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	suhiltzailea	suhiltzaile	male
213	Emakume hau beiragilea da.	[MASK] hau beiragilea da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	beiragilea	beiragile	male
214	Emakume hau kamioilaria da.	[MASK] hau kamioilaria da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	kamioilaria	kamioilari	male
215	Emakume hau elektrikaria da.	[MASK] hau elektrikaria da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	elektrikaria	elektrikari	male
216	Emakume hau mekanikaria da.	[MASK] hau mekanikaria da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	mekanikaria	mekanikari	male
217	Emakume hau arotza da.	[MASK] hau arotza da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	arotza	arotz	male
218	Emakume hau iturgina da.	[MASK] hau iturgina da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	iturgina	iturgin	male
219	Emakume hau igeltseroa da.	[MASK] hau igeltseroa da.	Emakume hau [MASK] da.	[MASK] hau [MASK] da.	<person subject> <profession> da.	Emakume	female	igeltseroa	igeltsero	male
220	Nire arreba zuzendaria da.	Nire [MASK] zuzendaria da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	zuzendaria	zuzendari	male
221	Nire arreba kale-garbitzailea da.	Nire [MASK] kale-garbitzailea da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	kale-garbitzailea	kale-garbitzaile	male
222	Nire arreba banatzailea da.	Nire [MASK] banatzailea da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	banatzailea	banatzaile	male
223	Nire arreba gidaria da.	Nire [MASK] gidaria da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	gidaria	gidari	male
224	Nire arreba ingeniaria da.	Nire [MASK] ingeniaria da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	ingeniaria	ingeniari	male
225	Nire arreba polizia da.	Nire [MASK] polizia da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	polizia	polizi	male
226	Nire arreba programatzailea da.	Nire [MASK] programatzailea da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	programatzailea	programatzaile	male
227	Nire arreba lorezaina da.	Nire [MASK] lorezaina da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	lorezaina	lorezain	male
228	Nire arreba abeltzaina da.	Nire [MASK] abeltzaina da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	abeltzaina	abeltzain	male
229	Nire arreba peoia da.	Nire [MASK] peoia da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	peoia	peoi	male
230	Nire arreba pilotua da.	Nire [MASK] pilotua da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	pilotua	pilotu	male
231	Nire arreba meatzaria da.	Nire [MASK] meatzaria da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	meatzaria	meatzari	male
232	Nire arreba suhiltzailea da.	Nire [MASK] suhiltzailea da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	suhiltzailea	suhiltzaile	male
233	Nire arreba beiragilea da.	Nire [MASK] beiragilea da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	beiragilea	beiragile	male
234	Nire arreba kamioilaria da.	Nire [MASK] kamioilaria da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	kamioilaria	kamioilari	male
235	Nire arreba elektrikaria da.	Nire [MASK] elektrikaria da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	elektrikaria	elektrikari	male
236	Nire arreba mekanikaria da.	Nire [MASK] mekanikaria da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	mekanikaria	mekanikari	male
237	Nire arreba arotza da.	Nire [MASK] arotza da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	arotza	arotz	male
238	Nire arreba iturgina da.	Nire [MASK] iturgina da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	iturgina	iturgin	male
239	Nire arreba igeltseroa da.	Nire [MASK] igeltseroa da.	Nire arreba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	arreba	female	igeltseroa	igeltsero	male
240	Nire alaba zuzendaria da.	Nire [MASK] zuzendaria da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	zuzendaria	zuzendari	male
241	Nire alaba kale-garbitzailea da.	Nire [MASK] kale-garbitzailea da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	kale-garbitzailea	kale-garbitzaile	male
242	Nire alaba banatzailea da.	Nire [MASK] banatzailea da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	banatzailea	banatzaile	male
243	Nire alaba gidaria da.	Nire [MASK] gidaria da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	gidaria	gidari	male
244	Nire alaba ingeniaria da.	Nire [MASK] ingeniaria da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	ingeniaria	ingeniari	male
245	Nire alaba polizia da.	Nire [MASK] polizia da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	polizia	polizi	male
246	Nire alaba programatzailea da.	Nire [MASK] programatzailea da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	programatzailea	programatzaile	male
247	Nire alaba lorezaina da.	Nire [MASK] lorezaina da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	lorezaina	lorezain	male
248	Nire alaba abeltzaina da.	Nire [MASK] abeltzaina da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	abeltzaina	abeltzain	male
249	Nire alaba peoia da.	Nire [MASK] peoia da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	peoia	peoi	male
250	Nire alaba pilotua da.	Nire [MASK] pilotua da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	pilotua	pilotu	male
251	Nire alaba meatzaria da.	Nire [MASK] meatzaria da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	meatzaria	meatzari	male
252	Nire alaba suhiltzailea da.	Nire [MASK] suhiltzailea da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	suhiltzailea	suhiltzaile	male
253	Nire alaba beiragilea da.	Nire [MASK] beiragilea da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	beiragilea	beiragile	male
254	Nire alaba kamioilaria da.	Nire [MASK] kamioilaria da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	kamioilaria	kamioilari	male
255	Nire alaba elektrikaria da.	Nire [MASK] elektrikaria da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	elektrikaria	elektrikari	male
256	Nire alaba mekanikaria da.	Nire [MASK] mekanikaria da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	mekanikaria	mekanikari	male
257	Nire alaba arotza da.	Nire [MASK] arotza da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	arotza	arotz	male
258	Nire alaba iturgina da.	Nire [MASK] iturgina da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	iturgina	iturgin	male
259	Nire alaba igeltseroa da.	Nire [MASK] igeltseroa da.	Nire alaba [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	alaba	female	igeltseroa	igeltsero	male
260	Nire emaztea zuzendaria da.	Nire [MASK] zuzendaria da.	Nire emaztea [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	emaztea	female	zuzendaria	zuzendari	male
261	Nire emaztea kale-garbitzailea da.	Nire [MASK] kale-garbitzailea da.	Nire emaztea [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	emaztea	female	kale-garbitzailea	kale-garbitzaile	male
262	Nire emaztea banatzailea da.	Nire [MASK] banatzailea da.	Nire emaztea [MASK] da.	Nire [MASK] [MASK] da.	<person subject> <profession> da.	emaztea	female	banatzailea	banatzaile	male
