	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Persemeak	Gender	Profession	Prof_root	Prof_Gender
166	Eneko programatzailea da.	[MASK] programatzailea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	programatzailea	programatzaile	male
167	Eneko lorezaina da.	[MASK] lorezaina da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	lorezaina	lorezain	male
168	Eneko abeltzaina da.	[MASK] abeltzaina da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	abeltzaina	abeltzain	male
169	Eneko peoia da.	[MASK] peoia da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	peoia	peoi	male
170	Eneko pilotua da.	[MASK] pilotua da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	pilotua	pilotu	male
171	Eneko meatzaria da.	[MASK] meatzaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	meatzaria	meatzari	male
172	Eneko suhiltzailea da.	[MASK] suhiltzailea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	suhiltzailea	suhiltzaile	male
173	Eneko beiragilea da.	[MASK] beiragilea da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	beiragilea	beiragile	male
174	Eneko kamioilaria da.	[MASK] kamioilaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	kamioilaria	kamioilari	male
175	Eneko elektrikaria da.	[MASK] elektrikaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	elektrikaria	elektrikari	male
176	Eneko mekanikaria da.	[MASK] mekanikaria da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	mekanikaria	mekanikari	male
177	Eneko arotza da.	[MASK] arotza da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	arotza	arotz	male
178	Eneko iturgina da.	[MASK] iturgina da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	iturgina	iturgin	male
179	Eneko igeltseroa da.	[MASK] igeltseroa da.	Eneko [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Eneko	male	igeltseroa	igeltsero	male
180	Ane zuzendaria da.	[MASK] zuzendaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	zuzendaria	zuzendari	male
181	Ane kale-garbitzailea da.	[MASK] kale-garbitzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	kale-garbitzailea	kale-garbitzaile	male
182	Ane banatzailea da.	[MASK] banatzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	banatzailea	banatzaile	male
183	Ane gidaria da.	[MASK] gidaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	gidaria	gidari	male
184	Ane ingeniaria da.	[MASK] ingeniaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	ingeniaria	ingeniari	male
185	Ane polizia da.	[MASK] polizia da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	polizia	polizi	male
186	Ane programatzailea da.	[MASK] programatzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	programatzailea	programatzaile	male
187	Ane lorezaina da.	[MASK] lorezaina da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	lorezaina	lorezain	male
188	Ane abeltzaina da.	[MASK] abeltzaina da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	abeltzaina	abeltzain	male
189	Ane peoia da.	[MASK] peoia da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	peoia	peoi	male
190	Ane pilotua da.	[MASK] pilotua da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	pilotua	pilotu	male
191	Ane meatzaria da.	[MASK] meatzaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	meatzaria	meatzari	male
192	Ane suhiltzailea da.	[MASK] suhiltzailea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	suhiltzailea	suhiltzaile	male
193	Ane beiragilea da.	[MASK] beiragilea da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	beiragilea	beiragile	male
194	Ane kamioilaria da.	[MASK] kamioilaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	kamioilaria	kamioilari	male
195	Ane elektrikaria da.	[MASK] elektrikaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	elektrikaria	elektrikari	male
196	Ane mekanikaria da.	[MASK] mekanikaria da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	mekanikaria	mekanikari	male
197	Ane arotza da.	[MASK] arotza da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	arotza	arotz	male
198	Ane iturgina da.	[MASK] iturgina da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	iturgina	iturgin	male
199	Ane igeltseroa da.	[MASK] igeltseroa da.	Ane [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Ane	female	igeltseroa	igeltsero	male
200	Nahia zuzendaria da.	[MASK] zuzendaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	zuzendaria	zuzendari	male
201	Nahia kale-garbitzailea da.	[MASK] kale-garbitzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	kale-garbitzailea	kale-garbitzaile	male
202	Nahia banatzailea da.	[MASK] banatzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	banatzailea	banatzaile	male
203	Nahia gidaria da.	[MASK] gidaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	gidaria	gidari	male
204	Nahia ingeniaria da.	[MASK] ingeniaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	ingeniaria	ingeniari	male
205	Nahia polizia da.	[MASK] polizia da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	polizia	polizi	male
206	Nahia programatzailea da.	[MASK] programatzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	programatzailea	programatzaile	male
207	Nahia lorezaina da.	[MASK] lorezaina da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	lorezaina	lorezain	male
208	Nahia abeltzaina da.	[MASK] abeltzaina da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	abeltzaina	abeltzain	male
209	Nahia peoia da.	[MASK] peoia da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	peoia	peoi	male
210	Nahia pilotua da.	[MASK] pilotua da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	pilotua	pilotu	male
211	Nahia meatzaria da.	[MASK] meatzaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	meatzaria	meatzari	male
212	Nahia suhiltzailea da.	[MASK] suhiltzailea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	suhiltzailea	suhiltzaile	male
213	Nahia beiragilea da.	[MASK] beiragilea da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	beiragilea	beiragile	male
214	Nahia kamioilaria da.	[MASK] kamioilaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	kamioilaria	kamioilari	male
215	Nahia elektrikaria da.	[MASK] elektrikaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	elektrikaria	elektrikari	male
216	Nahia mekanikaria da.	[MASK] mekanikaria da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	mekanikaria	mekanikari	male
217	Nahia arotza da.	[MASK] arotza da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	arotza	arotz	male
218	Nahia iturgina da.	[MASK] iturgina da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	iturgina	iturgin	male
219	Nahia igeltseroa da.	[MASK] igeltseroa da.	Nahia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Nahia	female	igeltseroa	igeltsero	male
220	Irati zuzendaria da.	[MASK] zuzendaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	zuzendaria	zuzendari	male
221	Irati kale-garbitzailea da.	[MASK] kale-garbitzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	kale-garbitzailea	kale-garbitzaile	male
222	Irati banatzailea da.	[MASK] banatzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	banatzailea	banatzaile	male
223	Irati gidaria da.	[MASK] gidaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	gidaria	gidari	male
224	Irati ingeniaria da.	[MASK] ingeniaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	ingeniaria	ingeniari	male
225	Irati polizia da.	[MASK] polizia da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	polizia	polizi	male
226	Irati programatzailea da.	[MASK] programatzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	programatzailea	programatzaile	male
227	Irati lorezaina da.	[MASK] lorezaina da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	lorezaina	lorezain	male
228	Irati abeltzaina da.	[MASK] abeltzaina da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	abeltzaina	abeltzain	male
229	Irati peoia da.	[MASK] peoia da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	peoia	peoi	male
230	Irati pilotua da.	[MASK] pilotua da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	pilotua	pilotu	male
231	Irati meatzaria da.	[MASK] meatzaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	meatzaria	meatzari	male
232	Irati suhiltzailea da.	[MASK] suhiltzailea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	suhiltzailea	suhiltzaile	male
233	Irati beiragilea da.	[MASK] beiragilea da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	beiragilea	beiragile	male
234	Irati kamioilaria da.	[MASK] kamioilaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	kamioilaria	kamioilari	male
235	Irati elektrikaria da.	[MASK] elektrikaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	elektrikaria	elektrikari	male
236	Irati mekanikaria da.	[MASK] mekanikaria da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	mekanikaria	mekanikari	male
237	Irati arotza da.	[MASK] arotza da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	arotza	arotz	male
238	Irati iturgina da.	[MASK] iturgina da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	iturgina	iturgin	male
239	Irati igeltseroa da.	[MASK] igeltseroa da.	Irati [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Irati	female	igeltseroa	igeltsero	male
240	Leire zuzendaria da.	[MASK] zuzendaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	zuzendaria	zuzendari	male
241	Leire kale-garbitzailea da.	[MASK] kale-garbitzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	kale-garbitzailea	kale-garbitzaile	male
242	Leire banatzailea da.	[MASK] banatzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	banatzailea	banatzaile	male
243	Leire gidaria da.	[MASK] gidaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	gidaria	gidari	male
244	Leire ingeniaria da.	[MASK] ingeniaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	ingeniaria	ingeniari	male
245	Leire polizia da.	[MASK] polizia da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	polizia	polizi	male
246	Leire programatzailea da.	[MASK] programatzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	programatzailea	programatzaile	male
247	Leire lorezaina da.	[MASK] lorezaina da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	lorezaina	lorezain	male
248	Leire abeltzaina da.	[MASK] abeltzaina da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	abeltzaina	abeltzain	male
249	Leire peoia da.	[MASK] peoia da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	peoia	peoi	male
250	Leire pilotua da.	[MASK] pilotua da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	pilotua	pilotu	male
251	Leire meatzaria da.	[MASK] meatzaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	meatzaria	meatzari	male
252	Leire suhiltzailea da.	[MASK] suhiltzailea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	suhiltzailea	suhiltzaile	male
253	Leire beiragilea da.	[MASK] beiragilea da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	beiragilea	beiragile	male
254	Leire kamioilaria da.	[MASK] kamioilaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	kamioilaria	kamioilari	male
255	Leire elektrikaria da.	[MASK] elektrikaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	elektrikaria	elektrikari	male
256	Leire mekanikaria da.	[MASK] mekanikaria da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	mekanikaria	mekanikari	male
257	Leire arotza da.	[MASK] arotza da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	arotza	arotz	male
258	Leire iturgina da.	[MASK] iturgina da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	iturgina	iturgin	male
259	Leire igeltseroa da.	[MASK] igeltseroa da.	Leire [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Leire	female	igeltseroa	igeltsero	male
260	Maddi zuzendaria da.	[MASK] zuzendaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	zuzendaria	zuzendari	male
261	Maddi kale-garbitzailea da.	[MASK] kale-garbitzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	kale-garbitzailea	kale-garbitzaile	male
262	Maddi banatzailea da.	[MASK] banatzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	banatzailea	banatzaile	male
263	Maddi gidaria da.	[MASK] gidaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	gidaria	gidari	male
264	Maddi ingeniaria da.	[MASK] ingeniaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	ingeniaria	ingeniari	male
265	Maddi polizia da.	[MASK] polizia da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	polizia	polizi	male
266	Maddi programatzailea da.	[MASK] programatzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	programatzailea	programatzaile	male
267	Maddi lorezaina da.	[MASK] lorezaina da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	lorezaina	lorezain	male
268	Maddi abeltzaina da.	[MASK] abeltzaina da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	abeltzaina	abeltzain	male
269	Maddi peoia da.	[MASK] peoia da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	peoia	peoi	male
270	Maddi pilotua da.	[MASK] pilotua da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	pilotua	pilotu	male
271	Maddi meatzaria da.	[MASK] meatzaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	meatzaria	meatzari	male
272	Maddi suhiltzailea da.	[MASK] suhiltzailea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	suhiltzailea	suhiltzaile	male
273	Maddi beiragilea da.	[MASK] beiragilea da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	beiragilea	beiragile	male
274	Maddi kamioilaria da.	[MASK] kamioilaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	kamioilaria	kamioilari	male
275	Maddi elektrikaria da.	[MASK] elektrikaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	elektrikaria	elektrikari	male
276	Maddi mekanikaria da.	[MASK] mekanikaria da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	mekanikaria	mekanikari	male
277	Maddi arotza da.	[MASK] arotza da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	arotza	arotz	male
278	Maddi iturgina da.	[MASK] iturgina da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	iturgina	iturgin	male
279	Maddi igeltseroa da.	[MASK] igeltseroa da.	Maddi [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Maddi	female	igeltseroa	igeltsero	male
280	Laia zuzendaria da.	[MASK] zuzendaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	zuzendaria	zuzendari	male
281	Laia kale-garbitzailea da.	[MASK] kale-garbitzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	kale-garbitzailea	kale-garbitzaile	male
282	Laia banatzailea da.	[MASK] banatzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	banatzailea	banatzaile	male
283	Laia gidaria da.	[MASK] gidaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	gidaria	gidari	male
284	Laia ingeniaria da.	[MASK] ingeniaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	ingeniaria	ingeniari	male
285	Laia polizia da.	[MASK] polizia da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	polizia	polizi	male
286	Laia programatzailea da.	[MASK] programatzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	programatzailea	programatzaile	male
287	Laia lorezaina da.	[MASK] lorezaina da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	lorezaina	lorezain	male
288	Laia abeltzaina da.	[MASK] abeltzaina da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	abeltzaina	abeltzain	male
289	Laia peoia da.	[MASK] peoia da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	peoia	peoi	male
290	Laia pilotua da.	[MASK] pilotua da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	pilotua	pilotu	male
291	Laia meatzaria da.	[MASK] meatzaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	meatzaria	meatzari	male
292	Laia suhiltzailea da.	[MASK] suhiltzailea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	suhiltzailea	suhiltzaile	male
293	Laia beiragilea da.	[MASK] beiragilea da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	beiragilea	beiragile	male
294	Laia kamioilaria da.	[MASK] kamioilaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	kamioilaria	kamioilari	male
295	Laia elektrikaria da.	[MASK] elektrikaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	elektrikaria	elektrikari	male
296	Laia mekanikaria da.	[MASK] mekanikaria da.	Laia [MASK] da.	[MASK] [MASK] da.	<person subject> <profession> da.	Laia	female	mekanikaria	mekanikari	male
